# GENUINE residue of the relocation-name audit -- WORKLIST, NOT A DEFECT LIST.
# Regenerate: tools/relocname_genuine_worklist.py --out <this file>
# Source     : decomp-bench/archive/harvest/relocname-audit-2026-08-06/pairs_folded2.json (sha256 af61ba6ae8b4e1f0...)
# Audit tree : rb3-xenon@a236686e   ruler: name_check, objdiff-cli sha256 ca2be75232767f53...
# Cut at     : rb3-xenon@e8fe5238
# Rows       : 3004 rows = 3356 charged call sites over 1506 distinct (T,B) pairs, 2863 enclosing functions, 561 units
# pair_sites : charged sites for this (T,B) pair BINARY-WIDE.  fn_sites: charged sites for it inside THIS enclosing function.
# body       : DIFF_SAMESIZE=170  DIFF_SIZE=2834
#              DIFF_SIZE = our body for B differs in LENGTH from retail at addr(T); DIFF_SAMESIZE = same length, different code.
# map        : the SYMBOL-MAP verdict for the same pair. It disagrees with `body` constantly and the body test is the one to believe --
#              6,677 pairs the map test calls a defect are byte-identical bodies. Kept only so the divergence stays visible.
# joins      : T = target callee still in scripts/target_symbol_map.json; B = our callee still named by a built obj, AT THE CUT COMMIT.
#              -B=6  T-=15  TB=2983
#
# *** GENUINE IS AN UPPER BOUND ON DEFECTS. *** A body difference means EITHER our source calls the wrong function OR the retail map
# mis-attributes the name at the destination VA -- and this repo's whole map(...) lane series exists to repair the latter. The adjudicated
# figure for the whole at-100 charged population is 298 fns / 25,920 B / 0.2425 pp WRONG (lane CW-2, 34017f74); CV-4's earlier estimate was
# 353 fns / 24,836 B / 0.23 pp (34b44dd6). Adjudicate a row with tools/xbin_adjudicate.py (cross-binary, masks exactly the relocated
# field via our own relocation table, calibrated) or tools/at100_adjudicate.py -- NEVER from the symbol map, and NEVER auto-apply.
# The upstream comparator masks every D-form and branch displacement unconditionally and ignores relocation target names, so it
# over-produces FOLD and this residue is if anything SHORT. Not a population census.
pair_sites	fn_sites	body	map	joins	opcode	unit	enclosing_fn	target_callee	our_callee
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Mesh	??_GRndMesh@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3RndMesh@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Mesh	fn_8241BF20	??1?$_Vector_base@VRndBone@@V?$StlNodeAlloc@VRndBone@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$_Vector_base@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Mesh	fn_8241C9C8	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$ObjRefConcrete@VRndMesh@@VObjectDir@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Mesh	fn_8241CA58	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$ObjRefConcrete@VRndTransformable@@VObjectDir@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Mesh	fn_8241D5B4	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$_Vector_base@VRndBone@@V?$StlNodeAlloc@VRndBone@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Mesh	fn_8241D96C	??1ObjRef@@QAA@XZ	??1RndBone@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Mesh	fn_8241DB68	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$_Vector_base@V?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@stlpmtx_std@@V?$StlNodeAlloc@V?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	REVIEW	TB	bl	default/Mesh	fn_82766F6C	??$__ucopy_ptrs@PBQAVTail@@PAPAV1@@stlpmtx_std@@YAPAPAVTail@@PBQAV1@0PAPAV1@ABU__true_type@0@@Z	??1?$_List_base@VPlane@@V?$StlNodeAlloc@VPlane@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Mesh	fn_82BB3C40	??1?$_Vector_base@VFilePath@@V?$StlNodeAlloc@VFilePath@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$_Vector_base@V?$list@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@V?$StlNodeAlloc@V?$list@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/Mesh	fn_82BB4708	??1?$_Vector_base@FV?$StlNodeAlloc@F@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$vector@PAVRndTransformable@@V?$StlNodeAlloc@PAVRndTransformable@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	REVIEW	TB	bl	default/MeshAnim	??$?5V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@@Z	??$?5VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@Z	??$?5VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@Z
1	1	DIFF_SIZE	REVIEW	TB	bl	default/MeshAnim	??$?5V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@Z	??$?5VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@Z	??$?5VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	??$?5VColor@Hmx@@@BinStreamRev@@QAAAAV0@AAVColor@Hmx@@@Z	?StaticClassName@RndMultiMesh@@SA?AVSymbol@@XZ	??5@YAAAVBinStream@@AAV0@AAVColor@Hmx@@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	??$?5VVector2@@@BinStreamRev@@QAAAAV0@AAVVector2@@@Z	?StaticClassName@RndMeshAnim@@SA?AVSymbol@@XZ	??5@YAAAVBinStream@@AAV0@AAVVector2@@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	??0Quat@Hmx@@QAA@ABVMatrix3@1@@Z	?StaticClassName@BandFaceDeform@@SA?AVSymbol@@XZ	?Set@Quat@Hmx@@QAAXABVMatrix3@2@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	??1RndMeshAnim@@UAA@XZ	??1?$ObjRefConcrete@VBandIKEffector@@VObjectDir@@@@UAA@XZ	??1?$ObjOwnerPtr@VRndMeshAnim@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	??_G?$ObjOwnerPtr@VRndMeshAnim@@@@UAAPAXI@Z	??1?$ObjRefConcrete@VRndMeshAnim@@VObjectDir@@@@UAA@XZ	??1?$ObjOwnerPtr@VRndMeshAnim@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	??_G?$ObjPtr@VRndWind@@@@UAAPAXI@Z	??1?$ObjRefConcrete@VBandIKEffector@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VRndWind@@VObjectDir@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	??_GRndMeshAnim@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3RndMeshAnim@@SAXPAX@Z
1	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	?Copy@RndMeshAnim@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	?SetOwnerObj@?$ObjOwnerPtr@VCharInterest@@@@QAAXPAVCharInterest@@@Z	?SetObjConcrete@?$ObjRefConcrete@VRndMeshAnim@@VObjectDir@@@@QAAXPAVRndMeshAnim@@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	?_M_erase@?$vector@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@IAAPAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@PAV3@0ABU__false_type@2@@Z	??4?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	??4?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z
1	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	?_M_fill_insert@?$vector@V?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@IABV3@@Z	?_M_fill_insert_aux@?$vector@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@IABV3@ABU__false_type@2@@Z	?_M_fill_insert_aux@?$vector@V?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@IABV3@ABU__false_type@2@@Z
1	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	?_M_fill_insert@?$vector@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@IABV3@@Z	?_M_fill_insert_aux@?$vector@V?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@IABV3@ABU__false_type@2@@Z	?_M_fill_insert_aux@?$vector@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@IABV3@ABU__false_type@2@@Z
1	1	DIFF_SIZE	REVIEW	TB	bl	default/MeshAnim	?_M_fill_insert_aux@?$vector@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@IABV3@ABU__false_type@2@@Z	??$__uninitialized_fill_n@PAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@IV1@@stlpmtx_std@@YAPAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@PAV1@IABV1@ABU__false_type@0@@Z	??$__uninitialized_fill_n@PAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@IV1@@stlpmtx_std@@YAPAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@PAV1@IABV1@ABU__false_type@0@@Z
1	1	DIFF_SIZE	REVIEW	TB	bl	default/MeshAnim	fn_8246B5B8	??$?5V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@V?$vector@VVert@RndMesh@@V?$StlNodeAlloc@VVert@RndMesh@@@stlpmtx_std@@@1@@@YAAAVBinStreamRev@@AAV0@AAV?$Keys@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@V?$vector@VVert@RndMesh@@V?$StlNodeAlloc@VVert@RndMesh@@@stlpmtx_std@@@2@@@@Z	??1DataNode@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_8246F71C	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1Constraint@BandIKEffector@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_824700D4	??1?$ObjPtr@VRndWind@@@@UAA@XZ	??1?$ObjPtr@VRndTransformable@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_824704A4	??1?$ObjPtr@VRndWind@@@@UAA@XZ	??1?$Keys@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@V?$vector@VVert@RndMesh@@V?$StlNodeAlloc@VVert@RndMesh@@@stlpmtx_std@@@2@@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_82470CD0	??1?$_Vector_base@VStreakList@Scoring@@V?$StlNodeAlloc@VStreakList@Scoring@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1BinStreamRev@@UAA@XZ
1	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_82470CF8	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@QAA@XZ
1	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_82470D20	??1?$_Vector_base@VStreakList@Scoring@@V?$StlNodeAlloc@VStreakList@Scoring@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_827B2AC4	??1DataPoint@@QAA@XZ	??1?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshDeform	??_G?$ObjPtrList@VObjectDir@@V1@@@UAAPAXI@Z	??1RndMeshDeform@@UAA@XZ	??1?$ObjPtrList@VObjectDir@@V1@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshDeform	?_M_fill_insert@?$vector@VViewport@ObjectDir@@V?$StlNodeAlloc@VViewport@ObjectDir@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVViewport@ObjectDir@@IABV34@@Z	?_M_insert_overflow_aux@?$vector@V?$Key@VTransform@@@@V?$StlNodeAlloc@V?$Key@VTransform@@@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAV?$Key@VTransform@@@@ABV3@ABU__false_type@2@I_N@Z	?_M_insert_overflow_aux@?$vector@VViewport@ObjectDir@@V?$StlNodeAlloc@VViewport@ObjectDir@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVViewport@ObjectDir@@ABV34@ABU__false_type@2@I_N@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshDeform	fn_8240C780	??1?$_Vector_base@UBoneDesc@RndMeshDeform@@V?$StlNodeAlloc@UBoneDesc@RndMeshDeform@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1String@@UAA@XZ
1	1	DIFF_SIZE	REVIEW	TB	bl	default/MessageTimer	??$sort@PAPAUEventEntry@@UMaxSort@@@stlpmtx_std@@YAXPAPAUEventEntry@@0UMaxSort@@@Z	??$__final_insertion_sort@PAVDataArrayPtr@@UForAllKeyframesSorter@@@stlpmtx_std@@YAXPAVDataArrayPtr@@0UForAllKeyframesSorter@@@Z	??$__final_insertion_sort@PAPAUEventEntry@@UMaxSort@@@stlpmtx_std@@YAXPAPAUEventEntry@@0UMaxSort@@@Z
1	1	DIFF_SIZE	REVIEW	TB	bl	default/MessageTimer	??$sort@PAPAUEventEntry@@UMaxSort@@@stlpmtx_std@@YAXPAPAUEventEntry@@0UMaxSort@@@Z	??$__introsort_loop@PAVDataArrayPtr@@V1@HUForAllKeyframesSorter@@@stlpmtx_std@@YAXPAVDataArrayPtr@@00HUForAllKeyframesSorter@@@Z	??$__introsort_loop@PAPAUEventEntry@@PAU1@HUMaxSort@@@stlpmtx_std@@YAXPAPAUEventEntry@@00HUMaxSort@@@Z
1	1	DIFF_SIZE	REVIEW	TB	bl	default/MessageTimer	fn_8242C690	??$__destroy_aux@V?$Key@VObjectStage@@@@@stlpmtx_std@@YAXPAV?$Key@VObjectStage@@@@ABU__false_type@0@@Z	??1?$list@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaMusic	fn_827119AC	??1?$ObjDirPtr@VObjectDir@@@@UAA@XZ	??1?$list@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	??_DAppLabel@@QAAXXZ	??1BandLabel@@UAA@XZ	??1AppLabel@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	??_GAppLabel@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3BandLabel@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Mic	??_G__Named_exception@stlpmtx_std@@UAAPAXI@Z	??1MicXbox@@UAA@XZ	??1exception@std@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Mic	fn_82B5FB54	??1CritSecTracker@@QAA@XZ	??1MicrophonesChangedMsg@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MicInputArrow	??_GMicInputArrow@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3MicInputArrow@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiInstrument	fn_82715194	??1Object@Hmx@@UAA@XZ	??1Track@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiInstrument	fn_82716324	??1?$ObjDirPtr@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VFxSend@@VObjectDir@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiParser	??0MidiParser@@QAA@XZ	??2CriticalSection@@SAPAXI@Z	??2DataEventList@@SAPAXI@Z
1	1	DIFF_SIZE	REVIEW	TB	bl	default/MidiParser	?ClearManagedParsers@MidiParser@@SAXXZ	??$Find@VMsgSource@@@ObjectDir@@QAAPAVMsgSource@@PBD_N@Z	??$Find@VObject@Hmx@@@ObjectDir@@QAAPAVObject@Hmx@@PBD_N@Z
1	1	DIFF_SIZE	REVIEW	TB	bl	default/MidiParser	?_M_insert_overflow_aux@?$vector@UNote@MidiParser@@V?$StlNodeAlloc@UNote@MidiParser@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUNote@MidiParser@@ABU34@ABU__false_type@2@I_N@Z	??$__uninitialized_fill_n@PAURndPointTest@NgRnd@@IU12@@stlpmtx_std@@YAPAURndPointTest@NgRnd@@PAU12@IABU12@ABU__false_type@0@@Z	??$__uninitialized_fill_n@PAUNote@MidiParser@@IU12@@stlpmtx_std@@YAPAUNote@MidiParser@@PAU12@IABU12@ABU__false_type@0@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiParser	fn_827E440C	??1?$ObjPtrList@VCharBoneOffset@@VObjectDir@@@@UAA@XZ	??1?$vector@UNote@MidiParser@@V?$StlNodeAlloc@UNote@MidiParser@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiParser	fn_827E6350	??0TrackWidgetImpBase@@QAA@XZ	??1?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiParserMgr	fn_827EBD38	??1?$_Vector_base@VFilePath@@V?$StlNodeAlloc@VFilePath@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$_Vector_base@UVocalEvent@MidiParser@@V?$StlNodeAlloc@UVocalEvent@MidiParser@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiReader	?Init@MidiReader@@AAAXXZ	??2CriticalSection@@SAPAXI@Z	??2MeasureMap@@SAPAXI@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiReader	?Init@MidiReader@@AAAXXZ	??2CriticalSection@@SAPAXI@Z	??2TempoMap@@SAPAXI@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiReader	?push_back@?$vector@UMidi@MidiReader@@V?$StlNodeAlloc@UMidi@MidiReader@@@stlpmtx_std@@@stlpmtx_std@@QAAXABUMidi@MidiReader@@@Z	?_M_insert_overflow_aux@?$vector@UTempoInfoPoint@MultiTempoTempoMap@@V?$StlNodeAlloc@UTempoInfoPoint@MultiTempoTempoMap@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUTempoInfoPoint@MultiTempoTempoMap@@ABU34@ABU__false_type@2@I_N@Z	?_M_insert_overflow_aux@?$vector@UMidi@MidiReader@@V?$StlNodeAlloc@UMidi@MidiReader@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUMidi@MidiReader@@ABU34@ABU__false_type@2@I_N@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiSynth	??$_Copy_Construct@UNote@MidiChannel@@@stlpmtx_std@@YAXPAUNote@MidiChannel@@ABU12@@Z	??0PresetOverride@WorldDir@@QAA@ABU01@@Z	??0Note@MidiChannel@@QAA@ABU01@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiSynth	??$_Copy_Construct@VMidiChannel@@@stlpmtx_std@@YAXPAVMidiChannel@@ABV1@@Z	??0Note@MidiChannel@@QAA@ABU01@@Z	??0MidiChannel@@QAA@ABV0@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiSynth	??5@YAAAVBinStream@@AAV0@AAUPresetOverride@WorldDir@@@Z	?Load@?$ObjRefConcrete@VRndMesh@@VObjectDir@@@@QAA_NAAVBinStream@@_NPAVObjectDir@@@Z	?Load@?$ObjRefConcrete@VLightPreset@@VObjectDir@@@@QAA_NAAVBinStream@@_NPAVObjectDir@@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiSynth	??_G?$ObjPtr@VLightPreset@@@@UAAPAXI@Z	??1?$ObjPtrList@VWorldCrowd@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VLightPreset@@VObjectDir@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiSynth	fn_827194A8	??1MidiChannel@@QAA@XZ	??1MatOverride@WorldDir@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiSynth	fn_827197FC	??1MidiChannel@@QAA@XZ	??1DataNode@@QAA@XZ
