tier,symbol,unit,size,fuzzy,mpn,div_class,confidence,bytes_identical,why
TIER3_SUSPECT,??_GStarsCmp@@UAAPAXI@Z,default/SongSortByStars,68,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??_GCrowdRating@@UAAPAXI@Z,default/band3/game/CrowdRating,68,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?DoPost@RndPostProc@@UAAXXZ,default/PostProc,64,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?json_object_double_to_json_string@@YAHPAUjson_object@@PAUprintbuf@@@Z,default/json_object,60,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0FilePath@@QAA@XZ,default/MoveDir,60,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0NgMat@@QAA@XZ,default/Mat_NG,60,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?ByteCode@KickPlayerMsg@?A0x8dc0dcd0@@UBAEXZ,default/SessionUsersProviders,60,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0DataArraySongInfo@@QAA@PAVSongInfo@@@Z,default/DataArraySongInfo,60,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0DataArraySongInfo@@QAA@XZ,default/DataArraySongInfo,60,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0__non_rtti_object@std@@QAA@PBD@Z,default/rtti,60,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??__E?sNull@FilePath@@0V1@A@@YAXXZ,default/FilePath,60,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0logic_error@stlpmtx_std@@QAA@ABV01@@Z,default/Accomplishment,60,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?GetTrackIcon@Track@@UBAPBDXZ,default/band3/bandtrack/Track,60,100.00,100.00,return_value,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- return value differs
TIER3_SUSPECT,??0ScoreTracker@@QAA@PAVTrackerSource@@AAVTrackerBandDisplay@@AAVTrackerBroadcastDisplay@@@Z,default/band3/game/ScoreTracker,60,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0AccomplishmentLessonSongListConditional@@QAA@PAVDataArray@@H@Z,default/band3/meta_band/AccomplishmentLessonSongListConditional,60,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Init@CharTaskMgr@@SAXXZ,default/CharTaskMgr,60,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0TourPerformerRemote@@QAA@AAVBandUserMgr@@@Z,default/band3/tour/TourPerformerRemote,60,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?ByteCode@BasicStartLockMsg@@UBAEXZ,default/SetlistMergePanel,60,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?ByteCode@SetlistSubmissionMsg@@UBAEXZ,default/SetlistMergePanel,60,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StaticByteCode@BasicStartLockMsg@@SAEXZ,default/SetlistMergePanel,60,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0AccomplishmentSongConditional@@QAA@PAVDataArray@@H@Z,default/AccomplishmentSongConditional,60,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0TourPerformerLocal@@QAA@AAVBandUserMgr@@@Z,default/band3/tour/TourPerformerLocal,60,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?HasAward@Accomplishment@@QBA_NXZ,default/Accomplishment,56,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?HasAward@AccomplishmentCategory@@QBA_NXZ,default/AccomplishmentCategory,56,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?HasAward@AccomplishmentGroup@@QBA_NXZ,default/band3/meta_band/AccomplishmentGroup,56,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?GetPlayerContributionString@Tracker@@UBA?AVString@@VSymbol@@@Z,default/band3/game/Tracker,56,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?DebugText@BeatMasterLoader@@UAAPBDXZ,default/system/beatmatch/BeatMaster,56,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r3 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?GetStreakType@BandPerformer@@UBA?AVSymbol@@XZ,default/band3/game/BandPerformer,56,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Name@KickPlayerMsg@?A0x3d644e05@@UBAPBDXZ,default/SessionUsersProviders,52,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?ContentPath@XboxContentMgr@@UAAPBDH@Z,default/ContentMgr_Xbox,52,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Name@BasicStartLockMsg@@UBAPBDXZ,default/SetlistMergePanel,52,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Name@VerifyBuildVersionMsg@@UBAPBDXZ,default/band3/meta_band/MetaNetMsgs,52,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1TourGameRules@@UAA@XZ,default/band3/tour/TourGameRules,48,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1CacheMgr@@UAA@XZ,default/CacheMgr,48,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0MultiTempoTempoMap@@QAA@XZ,default/MultiTempoTempoMap,48,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 3 object word(s), all cross-region"
TIER3_SUSPECT,??0FIFOSampleBuffer@soundtouch@@QAA@H@Z,default/FIFOSampleBuffer,44,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?FirstFrame_@UnisonStatMemberTracker@@UAAXM@Z,default/band3/game/StatMemberTracker,44,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0Metronome@@QAA@XZ,default/Metronome,44,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0MemcardAction@@QAA@PAVProfile@@@Z,default/system/meta/MemcardAction,44,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?json_object_boolean_to_json_string@@YAHPAUjson_object@@PAUprintbuf@@@Z,default/json_object,40,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1NgMat@@UAA@XZ,default/Mat_NG,40,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?ToString@OnlineID@@QBAPBDXZ,default/OnlineID,40,100.00,100.00,return_value,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- return value differs
TIER3_SUSPECT,??0TourGameRules@@QAA@XZ,default/band3/tour/TourGameRules,40,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0CacheMgr@@IAA@XZ,default/CacheMgr,40,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0Biquad@DSP@@QAA@PAM@Z,default/Biquad,36,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0Job@@QAA@XZ,default/JobMgr,36,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0SynthPollable@@QAA@XZ,default/Pollable,36,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0ScrollSelect@@QAA@XZ,default/ScrollSelect,32,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?RootTrans@UIListCustom@@MAAPAVRndTransformable@@XZ,default/UIListCustom,32,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Init@Memcard@@UAAXXZ,default/Memcard,32,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?ToString@HxGuid@@QBAPBDXZ,default/HxGuid,32,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r3 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?NotifyDeleted@XboxContentMgr@@MAAXPAVContent@@@Z,default/ContentMgr_Xbox,32,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Init@VirtualKeyboard@@QAAXXZ,default/VirtualKeyboard,32,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0ATanInterpolator@@QAA@XZ,default/Interp,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$CSampleXAPOBase@VSynapseAPO@DSP@@USynapseAPOParams@2@@ATG@@MAA@XZ,default/SynapseAPO,28,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$CSampleXAPOBase@VGainEffect@@UGainEffectParams@@@ATG@@MAA@XZ,default/GainEffect,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$CSampleXAPOBase@VHeadsetPlaybackEffect@@UHeadsetPlaybackEffectParams@@@ATG@@MAA@XZ,default/HeadsetPlaybackEffect,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$CSampleXAPOBase@VEnvelopeGenerator@@UEnvelopeGeneratorParams@@@ATG@@MAA@XZ,default/EnvelopeGenerator,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$CSampleXAPOBase@VPitchShiftEffect@@UPitchShiftEffectParams@@@ATG@@MAA@XZ,default/PitchShiftEffect,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$CSampleXAPOBase@VDistortionEffect@@UParams@1@@ATG@@MAA@XZ,default/system/synth_xbox/FxSendDistortion,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$CSampleXAPOBase@VFlangerEffect@@UParams@1@@ATG@@MAA@XZ,default/system/synth_xbox/FxSendChorus,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$CSampleXAPOBase@VHeadsetXferEffect@@UHeadsetXferEffectParams@@@ATG@@MAA@XZ,default/HeadsetXferEffect,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$CSampleXAPOBase@VMeterEffect@@UMeterEffectParams@@@ATG@@MAA@XZ,default/MeterEffect,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??0?$ObjDirPtr@VObjectDir@@@@QAA@XZ,default/RhythmDetector,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0BinStream@@QAA@_N@Z,default/BinStream,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0Cache@@QAA@XZ,default/Cache,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??__FgHiResScreen@@YAXXZ,default/HiResScreen,28,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r3 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1?$CSampleXAPOBase@VEQEffect@@UParams@1@@ATG@@MAA@XZ,default/system/synth_xbox/FxSendEQ,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$CSampleXAPOBase@VDelayEffect@@UParams@1@@ATG@@MAA@XZ,default/system/synth_xbox/FxSendDelay,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$CSampleXAPOBase@VWahEffect@@UParams@1@@ATG@@MAA@XZ,default/FxSendWah,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,?ClearLoopPoints@MultiTempoTempoMap@@UAAXXZ,default/MultiTempoTempoMap,28,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 4 object word(s), all cross-region"
TIER3_SUSPECT,??1StoreEnumeration@@UAA@XZ,default/StoreEnumeration,24,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?SignalDecodeThread@VorbisReader@@SAXXZ,default/VorbisReader,24,100.00,100.00,call_count,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- differing NUMBER of calls
TIER3_SUSPECT,??1LightPresetManager@@UAA@XZ,default/LightPresetManager,24,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1BinStream@@UAA@XZ,default/BinStream,24,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1MemoryManager@Quazal@@UAA@XZ,default/network/Platform/MemoryManager,24,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0TrackerPlayerDisplay@@QAA@XZ,default/band3/game/TrackerDisplay,24,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1Message@@UAA@XZ,default/BandHighlight,24,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0MidiReceiver@@QAA@XZ,default/system/midi/MidiReceiver,24,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1TourGameModifier@@UAA@XZ,default/band3/tour/TourGameModifier,24,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Instance@BandStorePanel@@SAPAV1@XZ,default/band3/meta_band/BandStorePanel,24,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0TourCondition@@QAA@XZ,default/band3/tour/TourCondition,24,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Reset@CompressionEffect@@QAAXXZ,default/CompressionEffect,20,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,?json_object_int_to_json_string@@YAHPAUjson_object@@PAUprintbuf@@@Z,default/json_object,20,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0SingleSlotChannelMapping@@QAA@H@Z,default/system/beatmatch/SlotChannelMapping,20,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0BandTrackerSource@@QAA@PAVBand@@@Z,default/TrackerSource,20,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1JoypadTrackWatcherImpl@@UAA@XZ,default/JoypadTrackWatcherImpl,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1BeatMatchController@@UAA@XZ,default/system/beatmatch/JoypadGuitarController,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0BaseSkeleton@@QAA@ABV0@@Z,default/DepthBuffer3D,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1UserMgr@@UAA@XZ,default/UserMgr,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0PostProcessor@@QAA@XZ,default/PostProc,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1User@@UAA@XZ,default/User,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1FIFOProcessor@soundtouch@@MAA@XZ,default/SoundTouch,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1StreamReceiver@@UAA@XZ,default/StreamReceiver,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1SynthPollable@@UAA@XZ,default/Pollable,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1DataArraySongInfo@@UAA@XZ,default/DataArraySongInfo,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1__non_rtti_object@std@@UAA@XZ,default/rtti,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1FxSendReverb@@UAA@XZ,default/system/synth/FxSendReverb,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1FxSendCompress@@UAA@XZ,default/system/synth/FxSendCompress,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1FxSendEQ@@UAA@XZ,default/system/synth/FxSendEQ,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1FxSendDistortion@@UAA@XZ,default/system/synth/FxSendDistortion,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1Cache@@UAA@XZ,default/Cache,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1DOFProc@@UAA@XZ,default/DOFProc,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?DebugText@DirUnloader@@UAAPBDXZ,default/DirUnloader,16,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r3 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1bad_alloc@std@@UAA@XZ,default/Accomplishment,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0Callback@Leaderboard@@QAA@XZ,default/band3/meta_band/CampaignGoalsLeaderboardPanel,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0TrackerBandDisplay@@QAA@XZ,default/band3/game/TrackerDisplay,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0TrackerBroadcastDisplay@@QAA@XZ,default/band3/game/TrackerDisplay,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1LeafSortNode@@UAA@XZ,default/band3/meta_band/SongSort,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1StatMemberTracker@@UAA@XZ,default/band3/game/StatMemberTracker,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0TrackerDisplay@@QAA@ABV0@@Z,default/band3/game/Tracker,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0TrackWidgetImpBase@@QAA@XZ,default/TrackWidget,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0BeatMatchControllerSink@@QAA@XZ,default/FreestylePanel,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1BaseGuitarTrackWatcherImpl@@UAA@XZ,default/BaseGuitarTrackWatcherImpl,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1FxSendDelay@@UAA@XZ,default/system/synth/FxSendDelay,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0HitSink@@QAA@XZ,default/band3/game/HitTracker,16,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
